pid,polularity_score
POST00004302,9.392198284733778
POST00005210,3.359979223070438
POST00004050,10.929892036596016
POST00005848,10.915510721586656
POST00004142,4.62284943437645
POST00005628,9.138380520741283
POST00004994,9.516051776106494
POST00004321,9.159092880299323
POST00004438,8.26285432671589
POST00005779,11.000562777369078
POST00004862,8.69878083461848
POST00004348,10.66243219757611
POST00005578,10.03859611175715
POST00005055,8.84994207224887
POST00005916,9.6509888205175
POST00004266,9.382366643615688
POST00005719,10.196168255519428
POST00004712,10.846064983279735
POST00005458,9.219117552874955
POST00005322,7.215062236976486
POST00005036,11.387766583893015
POST00005671,4.830273069675832
POST00005663,7.84340753058424
POST00004805,9.435352369752778
POST00005678,9.523942406195037
POST00004626,10.905155149263594
POST00005824,10.28460747658382
POST00004212,10.512621278271506
POST00004637,4.890911907796932
POST00005934,7.965656273201302
POST00004844,10.068207409583426
POST00005591,11.395791264219392
POST00005432,6.9741931421181755
POST00004547,6.7769328929818995
POST00004531,8.53210680368033
POST00005087,10.910705682543783
POST00005666,6.384465241395596
POST00004995,10.829930254657961
POST00005242,11.001890161546191
POST00004271,4.484412683999474
POST00005737,10.768932035463784
POST00004823,9.674660807615627
POST00004703,7.85851558979168
POST00005518,8.51684624486566
POST00005217,10.628271308896824
POST00004452,9.890409869618079
POST00005895,10.856547449728417
POST00005599,11.730990633649986
POST00005570,7.512465298624814
POST00004195,9.336257353540974
POST00004184,9.510864842030099
POST00005625,8.523100621281053
POST00005868,4.14546653754544
POST00004779,4.99840330367902
POST00004971,2.740877177768855
POST00004592,7.19551981875056
POST00004507,9.462898210126312
POST00005993,8.410930227395145
POST00004203,10.277242025488322
POST00004819,9.816103564165676
POST00005013,9.375655170709216
POST00005216,12.073622327708943
POST00005324,9.337148904660513
POST00005590,9.710287724644182
POST00005312,8.573425873831052
POST00005544,2.2387141972374174
POST00004088,12.281212687238728
POST00005288,6.787190523528118
POST00005588,7.727732627424266
POST00004822,11.725729569684962
POST00004901,10.222564182009977
POST00005134,5.138928254038727
POST00004374,8.456334201128985
POST00004699,10.46876400926789
POST00004603,9.754804495889244
POST00004608,10.863101640544816
POST00004462,10.233907829167684
POST00004914,9.04127159282436
POST00005834,9.741858867267423
POST00004039,10.095539464990516
POST00004330,11.426880646949515
POST00005592,10.472739178694802
POST00004216,3.392906056438509
POST00005470,8.33518322007888
POST00004029,3.3749158965676163
POST00005304,11.220822687761103
POST00004058,3.82478726363789
POST00005630,9.295153513897716
POST00005925,6.648686723327582
POST00004068,10.33925536860279
POST00004171,9.574633999065957
POST00005232,9.489183097109079
POST00005204,4.816496979357681
POST00005785,10.39074998038378
POST00005964,8.834365687968939
POST00004425,9.269362858044337
POST00004028,9.156656346286473
POST00005679,10.219904458741631
POST00004618,8.983349155850478
POST00005795,11.701684116017603
POST00004176,8.280488121818117
POST00005550,10.05028448448438
POST00005946,5.979028322767296
POST00005949,7.552389721862567
POST00005354,10.588160677482591
POST00004023,7.336562051160113
POST00005451,5.729639352620897
POST00005415,10.563399661103382
POST00005378,11.09191416934046
POST00004967,8.65369850341631
POST00004520,9.288886284750523
POST00004563,2.3806640390086464
POST00004389,5.076503983064323
POST00005536,8.481644895309037
POST00004568,8.508326576230882
POST00005699,9.37244518755082
POST00004026,9.532494323063553
POST00004316,11.077439521953421
POST00005247,8.921825893864256
POST00005154,8.984723302277967
POST00005783,11.792682559051071
POST00005356,10.871631525174777
POST00004846,9.523432097673506
POST00004094,6.461714794072567
POST00004900,11.102899995947348
POST00004421,12.144190453924864
POST00004535,8.823922909678332
POST00005540,8.001115071450373
POST00005717,9.254931222323716
POST00004369,6.872580095104293
POST00004196,9.760038300291235
POST00005290,11.577358338519097
POST00004412,11.154820710602959
POST00005739,6.666282859046269
POST00005079,9.474456138242427
POST00004859,9.815088339997251
POST00004721,7.4901119045240305
POST00004886,9.371046773579591
POST00004990,12.194333800669154
POST00004940,6.665537459556148
POST00005413,8.521261990058726
POST00004169,6.630110386691902
POST00005179,11.728281248395898
POST00005487,11.265333211048652
POST00004186,9.113157212932336
POST00005408,9.193994434830596
POST00005662,9.169214737715127
POST00004856,10.457264103895563
POST00005380,8.475126042453686
POST00004158,9.355823045081225
POST00004491,9.65989849119525
POST00004443,11.096952651800297
POST00005574,11.249882281600874
POST00005159,2.892495122550742
POST00004420,9.168935008264299
POST00005612,11.040527550862423
POST00004453,9.59016543830636
POST00005267,4.496452954252784
POST00004129,2.4214956080820422
POST00004853,10.684249128082389
POST00005711,11.073401963118053
POST00004676,11.484226079866245
POST00004766,6.686701697296385
POST00004837,8.590569386397451
POST00004436,9.860752585288514
POST00005213,10.043837673818551
POST00004363,8.737259130561098
POST00005384,8.377375451609144
POST00004192,7.060552330492189
POST00005990,9.020862670489127
POST00004441,4.389501075203073
POST00004016,10.163745745564754
POST00005621,10.779016061727253
POST00005117,7.278428854372914
POST00005560,7.416482960168626
POST00004953,4.128587987618627
POST00005669,10.757081993629154
POST00004183,1.8101873525606595
POST00004376,11.697875334973116
POST00004695,10.772842909304062
POST00004122,10.412126183961778
POST00005657,11.442090869060028
POST00004512,10.649244453696612
POST00004475,10.235032771601965
POST00005490,10.00339041615061
POST00005011,9.303757022544465
POST00005113,9.522829901532177
POST00004102,10.053895811040128
POST00005577,9.838532912564498
POST00005169,11.133585684453461
POST00004357,8.752083825358
POST00005605,10.377111860887167
POST00005789,10.568173496379805
POST00005568,8.74704315002687
POST00005714,8.618878476733778
POST00005116,11.133502510715944
POST00004354,9.506084884847608
POST00005254,8.377517577759154
POST00005294,12.600596040564518
POST00004174,8.613392863746329
POST00005480,8.913810293998788
POST00005880,8.956858271848581
POST00005199,9.322605519804279
POST00004737,11.557355998934222
POST00004217,11.706085307390108
POST00004551,12.28431527370698
POST00005911,8.869030300393746
POST00005336,12.082131295163691
POST00005438,7.585128033243481
POST00005579,9.185999034633081
POST00004591,10.639888361870229
POST00005185,9.2825439952305
POST00005421,11.090339641901265
POST00005298,11.11363972577161
POST00005180,9.752271820225328
POST00004385,9.536508664077664
POST00005668,8.92416248157682
POST00005012,9.775194585287249
POST00004498,8.618383775070315
POST00004092,10.850625508681727
POST00005374,8.744352238574335
POST00005776,6.407471420526737
POST00005168,9.152731091823863
POST00005042,5.387922536238797
POST00005081,9.98333078258143
POST00004020,11.311670626350505
POST00005538,12.115148113004969
POST00005268,10.380007453539216
POST00005376,9.757280835333002
POST00004538,10.135319455017049
POST00005353,10.486211409848089
POST00005257,4.060639704438721
POST00004865,8.125688980167165
POST00004313,8.70581847387566
POST00004526,10.973285998691212
POST00005208,10.330635878209613
POST00004668,8.24759722972683
POST00005558,9.757548322932635
POST00004204,11.265176829580804
POST00005306,9.43592518685882
POST00005914,9.81257106638954
POST00005791,7.528703721457624
POST00004860,11.14779519397014
POST00004185,9.905832122286752
POST00004514,9.636462293438795
POST00004908,11.39163979168201
POST00005072,7.77658524527593
POST00005238,10.94957949864171
POST00005229,10.049557055840452
POST00005968,7.232336958094592
POST00004973,6.138643535158025
POST00004809,9.42731476718055
POST00005846,8.927383038544486
POST00005049,10.172324908917798
POST00005020,10.19738413463204
POST00004621,10.031101900438129
POST00004002,8.678646378446068
POST00004098,9.700416927673238
POST00004670,10.379853554513703
POST00004349,8.674476836695234
POST00004936,10.78110784119703
POST00004634,8.487535870610849
POST00005498,10.016090556695042
POST00005158,10.907709130449422
POST00005285,9.725053762286905
POST00005405,7.110635609346331
POST00005920,10.280299032458528
POST00005015,5.686028001629375
POST00004243,9.614209794892336
POST00004041,6.445404314860882
POST00005764,11.412463857055519
POST00004168,6.938244498887705
POST00005173,10.163646084715044
POST00005975,10.48502414549395
POST00005649,11.575612591136135
POST00004694,8.475494283673898
POST00004064,10.566553201844503
POST00004655,7.2991498808355555
POST00004804,10.882935160525593
POST00004585,10.953086454316054
POST00005697,10.118846787741143
POST00004304,10.859929341804953
POST00005300,11.230222692668377
POST00005345,8.290665426137865
POST00005302,11.66444050689574
POST00004337,10.817892844375704
POST00004210,8.71787431930911
POST00004472,10.614627440422794
POST00004654,10.687786650039346
POST00005927,3.641906223017087
POST00004675,10.828159395172621
POST00004418,8.603310898265992
POST00004054,4.128679084059117
POST00004128,11.180474098453052
POST00004448,10.873250228424965
POST00005801,8.026398888308591
POST00004843,5.294116478544769
POST00004280,8.88333334224688
POST00004012,10.600654823074576
POST00004957,2.624557292934665
POST00004683,10.78099394422024
POST00004906,9.159529411618271
POST00005372,3.8711631413030325
POST00005639,10.608983699176788
POST00004567,10.947676132343068
POST00004434,9.87605760125673
POST00005126,7.172565442342258
POST00005812,11.394404009689639
POST00004296,8.957085840881957
POST00005373,8.450265857662975
POST00005441,10.491681947998158
POST00005996,6.315076098818311
POST00005782,8.090525430579312
POST00004879,8.84548740970347
POST00004479,12.199456825310413
POST00005417,10.048570094803363
POST00004644,8.797381855511635
POST00005189,10.261983846747714
POST00005320,10.417183579410368
POST00005728,10.806378056848969
POST00004400,10.842283021319396
POST00004272,9.077157102582877
POST00005767,10.809395553626482
POST00005265,6.369408798324176
POST00004040,10.96939827152456
POST00004193,4.060242389690778
POST00004780,9.617976979831198
POST00004255,10.832723181135389
POST00005198,12.282720088909924
POST00004834,10.47008928163434
POST00005150,1.7812373144818157
POST00004544,9.902095598232416
POST00005211,9.47378793154143
POST00004459,10.850814443751718
POST00005127,10.577821892750352
POST00005234,9.93534862441427
POST00004049,11.266962180529784
POST00004114,10.553641775293947
POST00004125,3.6477310050232736
POST00005147,11.098016365890638
POST00005132,11.697661981839303
POST00004691,8.90366723576619
POST00004060,10.273251542490307
POST00005178,8.579217061465007
POST00005442,11.887231331206
POST00005048,9.737866249065013
POST00004431,7.548354100698831
POST00005755,10.185377003479019
POST00005715,9.548830993209624
POST00005604,9.733896744628522
POST00004350,9.672114300543209
POST00005556,6.23725012050569
POST00005969,9.259512256868286
POST00005892,4.565283424045741
POST00005855,8.081266450382643
POST00005854,11.00951225143796
POST00005957,9.930051204591006
POST00005041,7.206205101453233
POST00004422,8.97470324870709
POST00005991,9.036496505050094
POST00005504,12.550707459992841
POST00004540,8.083562035562244
POST00004145,8.250848803495048
POST00005691,9.279037959863789
POST00005155,10.885088582964112
POST00005111,8.371517223441925
POST00005505,8.77207412979075
POST00004813,9.27996916367105
POST00005146,6.1017037985094
POST00004117,10.974650485140026
POST00005530,10.32854013449677
POST00005375,8.572191989736128
POST00005683,9.928816201986953
POST00005170,10.71038260769692
POST00005775,9.184845849018025
POST00004325,13.341033252431751
POST00004033,11.81531694952874
POST00005686,9.576887925400266
POST00005482,9.786753081527412
POST00004123,8.698937171070817
POST00005309,8.694580903293277
POST00004604,11.407486398822321
POST00004787,3.9892954976272623
POST00004578,9.303257228409471
POST00004562,10.421797649747393
POST00005428,4.169688278555105
POST00004075,8.328836324664033
POST00005350,10.401405903239338
POST00004503,9.756276353555736
POST00005806,7.071433990108289
POST00005788,11.486842226187829
POST00004257,10.098814547329766
POST00005774,11.785729139828042
POST00004977,6.089449674845956
POST00004951,9.377743548178884
POST00005287,4.01764703940639
POST00004629,8.520305579167408
POST00004739,7.82954215153499
POST00005390,11.593774958117397
POST00005878,9.839066595137206
POST00005008,6.605546314397701
POST00004089,10.40478245032379
POST00004876,9.968249667005477
POST00004084,8.790889884234492
POST00004270,3.249622945826452
POST00004021,9.94911324628332
POST00005418,7.129774058984202
POST00005251,11.15022934105598
POST00004427,8.400875819488189
POST00005270,11.609437055400358
POST00005803,9.626985735570699
POST00005644,12.354735533934685
POST00005171,10.617992864303218
POST00005425,8.638388994596484
POST00005629,9.708721601598517
POST00005076,10.70135898631849
POST00005681,7.561197947846034
POST00004904,10.239978213030517
POST00004642,10.505346165685616
POST00005978,10.6445623644928
POST00004724,10.514140557362037
POST00004930,3.1400113199319604
POST00005664,8.721613404402536
POST00005368,8.530377629184777
POST00004165,7.840448245321978
POST00004735,9.790101184604755
POST00005720,8.876966324267272
POST00004999,7.967920518396438
POST00005827,9.07334733821501
POST00005871,9.494719824265964
POST00005516,7.788321803381638
POST00005483,10.175615985210307
POST00004264,9.413596024225896
POST00004493,10.462394466080807
POST00005140,9.944959896369095
POST00004298,10.263156819490396
POST00004888,10.587006027303651
POST00004003,5.5337393533405494
POST00004795,9.941921540740585
POST00004945,10.228248457412274
POST00004734,9.818227429163969
POST00004077,6.218574141513419
POST00005192,9.95000080402531
POST00005594,10.939755800995297
POST00004240,11.113829636631069
POST00005535,10.256240196437172
POST00004598,4.983315940551209
POST00005602,11.234650535484494
POST00005758,10.762414655318405
POST00005526,11.005411384755813
POST00005554,8.401353347736872
POST00005484,9.748137790315182
POST00005529,9.745664003372982
POST00005469,8.926693844329417
POST00004160,10.109761568866572
POST00004047,9.7791159919441
POST00004214,7.75196954361485
POST00005124,8.809253232181511
POST00004671,10.520789970168066
POST00005431,10.35557102027789
POST00004278,7.909768039564176
POST00004373,9.22634306103493
POST00004775,9.813162852831496
POST00004815,2.38997357704064
POST00004106,3.2268407064077578
POST00004451,9.607317026635783
POST00005721,7.332880479863867
POST00004285,10.867434890110125
POST00005610,9.36159513253359
POST00004751,10.99048915260407
POST00005497,10.744915776791828
POST00004482,9.512671986349373
POST00004030,8.8070552996496
POST00004437,7.354288638044734
POST00005136,6.469606734953209
POST00004806,9.220141796886237
POST00004736,10.694530660895628
POST00004410,9.468230517379508
POST00005884,11.927215073533297
POST00004103,9.242561310209073
POST00005437,8.626052672424608
POST00005862,10.632732285428732
POST00004386,8.72903640754764
POST00004360,8.582429484286784
POST00005844,6.997201223941917
POST00005335,11.666362879008066
POST00004339,7.909189155292206
