pid,polularity_score
POST00005625,8.52400370900843
POST00005868,4.146713366877475
POST00004779,4.998981734832202
POST00004971,2.7414369001870083
POST00004592,7.198525394612046
POST00004507,9.462444473307999
POST00005993,8.412591418365045
POST00004203,10.277496499733614
POST00004819,9.818814500539073
POST00005013,9.376653621037086
POST00005216,12.075649719493587
POST00005324,9.336449902884242
POST00005590,9.711129247889284
POST00005312,8.57313547000208
POST00005544,2.240333235029817
POST00004088,12.282671876501254
POST00005288,6.789931229163959
POST00005588,7.73160593115184
POST00004822,11.72741550514648
POST00004901,10.222925050415562
POST00005134,5.140199987430731
POST00004374,8.45659696665888
POST00004699,10.470235087113997
POST00004603,9.754979300204145
POST00004608,10.863890851785108
POST00004462,10.234064188673088
POST00004914,9.040770463368158
POST00005834,9.73971147233458
POST00004039,10.09651055251208
POST00004330,11.429173870369839
POST00005592,10.473255035363524
POST00004216,3.3943823950367773
POST00005470,8.338099507043617
POST00004029,3.3778289144598808
POST00005304,11.220918135448269
POST00004058,3.825779192446501
POST00005630,9.29355616008321
POST00005925,6.6493565078026515
POST00004068,10.342075792218173
POST00004171,9.575632121887429
POST00005232,9.487643341814081
POST00005204,4.817630233002946
POST00005785,10.389072669030368
POST00005964,8.833189284385835
POST00004425,9.270394090518456
POST00004028,9.156785756920998
POST00005679,10.22152984846477
POST00004618,8.983783956129614
POST00005795,11.701923960738704
POST00004176,8.280460629086017
POST00005550,10.04998849210776
POST00005946,5.980993382640115
POST00005949,7.556398477532422
POST00005354,10.588485107273389
POST00004023,7.3381409896266145
POST00005451,5.731479040015806
POST00005415,10.561532585487594
POST00005378,11.09243078196576
POST00004967,8.653383235612143
POST00004520,9.287336555341566
POST00004563,2.382009445505506
POST00004389,5.077670522344941
POST00005536,8.484940681204405
POST00004568,8.511617007053188
POST00005699,9.370228286479085
POST00004026,9.53195342882898
POST00004316,11.07895702506129
POST00005247,8.921374940624002
POST00005154,8.984332552872505
POST00005783,11.793096643264816
POST00005356,10.87235576046812
POST00004846,9.522190255497812
POST00004094,6.46205297468488
POST00004900,11.101338969663953
POST00004421,12.144482397160617
POST00004535,8.825971450024486
POST00005540,8.00096584336628
POST00005717,9.256158172896278
POST00004369,6.872734056900128
POST00004196,9.761257894709093
POST00005290,11.576634379780769
POST00004412,11.156397765027677
POST00005739,6.667050623655392
POST00005079,9.474408382768361
POST00004859,9.81613981740519
POST00004721,7.493676032987672
POST00004886,9.372531706478439
POST00004990,12.193435550396554
POST00004940,6.666694963792876
POST00005413,8.52294352844234
POST00004169,6.6312372087835545
POST00005179,11.729781766233144
POST00005487,11.262124134473208
POST00004186,9.114373498423458
POST00005408,9.193835271388478
POST00005662,9.16953689951981
POST00004856,10.457674719869424
POST00005380,8.476609795569798
POST00004158,9.356922467548559
POST00004491,9.66014500695093
POST00004443,11.09789095281988
POST00005574,11.25270695053898
POST00005159,2.8939191029524487
POST00004420,9.168071275548407
POST00005612,11.041555527182348
POST00004453,9.588642244503621
POST00005267,4.497803267532501
POST00004129,2.4229907353643485
POST00004853,10.683319363511597
POST00005711,11.074170963177881
POST00004676,11.486205076804914
POST00004766,6.688907062433367
POST00004837,8.592650141968026
POST00004436,9.861325462895955
POST00005213,10.04312276376536
POST00004363,8.739775404602396
POST00005384,8.375433192710256
POST00004192,7.062766125685882
POST00005990,9.020384319032441
POST00004441,4.390736913548744
POST00004016,10.165038672172713
POST00005621,10.779706686193322
POST00005117,7.282723292633678
POST00005560,7.41715126899312
POST00004953,4.129284896541312
POST00005669,10.758380303406572
POST00004183,1.810910342064459
POST00004376,11.697292064898093
POST00004695,10.772569637186235
POST00004122,10.412110865063333
POST00005657,11.441720141440136
POST00004512,10.649409985300421
POST00004475,10.23515259671371
POST00005490,10.003694930287077
POST00005011,9.303054942073679
POST00005113,9.523367113944717
POST00004102,10.05572768925522
POST00005577,9.838185216865037
POST00005169,11.130688766682807
POST00004357,8.752392214884846
POST00005605,10.37626247527266
POST00005789,10.567810538063515
POST00005568,8.747163105808779
POST00005714,8.619735776930067
POST00005116,11.135234810072438
POST00004354,9.508508332527569
POST00005254,8.37881248462172
POST00005294,12.600570896451334
POST00004174,8.6146897810133
POST00005480,8.915076031003542
POST00005880,8.958792466253906
POST00005199,9.322348298778943
POST00004737,11.560840792339246
POST00004217,11.705685751510048
POST00004551,12.28476271306377
POST00005911,8.869397985431123
POST00005336,12.084445114061415
POST00005438,7.585107501718334
POST00005579,9.185339302797546
POST00004591,10.638324369229492
POST00005185,9.285967798905624
POST00005421,11.08997211087271
POST00005298,11.113027877419118
POST00005180,9.752219972140777
POST00004385,9.536633230542106
POST00005668,8.924904167018155
POST00005012,9.776722871671089
POST00004498,8.618098405911603
POST00004092,10.849400783587345
POST00005374,8.743004951920364
POST00005776,6.407703621301385
POST00005168,9.151407605776154
POST00005042,5.388672271013961
POST00005081,9.983937113566395
POST00004020,11.309033106243202
POST00005538,12.114149955465832
POST00005268,10.380616962874221
POST00005376,9.757170211784514
POST00004538,10.134434701838048
POST00005353,10.485618262113013
POST00005257,4.0629892380460815
POST00004865,8.127896215466443
POST00004313,8.70476402024911
POST00004526,10.974153139511596
POST00005208,10.329939133653033
POST00004668,8.246918450739473
POST00005558,9.755426374716398
POST00004204,11.264038720588683
POST00005306,9.437376439634212
POST00005914,9.81495385916991
POST00005791,7.5285840758344635
POST00004860,11.149043560674029
POST00004185,9.906290445990651
POST00004514,9.63596138064326
POST00004908,11.393602590824926
POST00005072,7.77756676924896
POST00005238,10.950341475993417
POST00005229,10.050282206223619
POST00005968,7.235185051003347
POST00004973,6.138681053391534
POST00004809,9.430346955119862
POST00005846,8.929821701168054
POST00005049,10.173668644764886
POST00005020,10.198350833164833
POST00004621,10.02976532323261
POST00004002,8.681177538647594
POST00004098,9.701045275639462
POST00004670,10.380015186168684
POST00004349,8.6734218745991
POST00004936,10.780956703065526
POST00004634,8.488271263194616
POST00005498,10.016024147874186
POST00005158,10.907660408973603
POST00005285,9.72485275177637
POST00005405,7.113448337572568
POST00005920,10.279380023175598
POST00005015,5.687261166965352
POST00004243,9.613814216063213
POST00004041,6.447884950324097
POST00005764,11.412807424011408
POST00004168,6.940590571874399
POST00005173,10.164209549625156
POST00005975,10.483585390650884
POST00005649,11.577343844228304
POST00004694,8.477073654368077
POST00004064,10.565507699422959
POST00004655,7.299999820247989
POST00004804,10.883616531170563
POST00004585,10.953818320252614
POST00005697,10.121357032726435
POST00004304,10.860254144893958
POST00005300,11.231463750384677
POST00005345,8.289991124010596
POST00005302,11.663984475549462
POST00004337,10.819103187406565
POST00004210,8.717764282143659
POST00004472,10.61274337125065
POST00004654,10.686716671604541
POST00005927,3.643185570435589
POST00004675,10.82716766633618
POST00004418,8.603818009780738
POST00004054,4.130427144639387
POST00004128,11.179547010843908
POST00004448,10.87568353824124
POST00005801,8.024777288888536
POST00004843,5.295097103576165
POST00004280,8.884526838944993
POST00004012,10.600231572941153
POST00004957,2.625331119131978
POST00004683,10.7817851862139
POST00004906,9.159506039853284
POST00005372,3.872587881706074
POST00005639,10.609424160438905
POST00004567,10.946881250004122
POST00004434,9.875892819756112
POST00005126,7.172447689234868
POST00005812,11.39391042175101
POST00004296,8.957138724659611
POST00005373,8.452777955285521
POST00005441,10.491536691894392
POST00005996,6.318017942028756
POST00005782,8.093237136333862
POST00004879,8.845597513536545
POST00004479,12.199516575645193
POST00005417,10.049483176798725
POST00004644,8.797676438321568
POST00005189,10.261565547208805
POST00005320,10.416946606225768
POST00005728,10.80634266394571
POST00004400,10.842775884369052
POST00004272,9.075533526161731
POST00005767,10.811422029083866
POST00005265,6.3703933653712355
POST00004040,10.969241962258439
POST00004193,4.061665179199793
POST00004780,9.61924516754339
POST00004255,10.833506826726536
POST00005198,12.282762502966298
POST00004834,10.470491233215219
POST00005150,1.7822144660540835
POST00004544,9.901837795383527
POST00005211,9.473049189321348
POST00004459,10.85041528922425
POST00005127,10.576680015282957
POST00005234,9.93665259095115
POST00004049,11.267599693035578
POST00004114,10.552454788465125
POST00004125,3.649273576946166
POST00005147,11.100767839633535
POST00005132,11.698474955715923
POST00004691,8.903068066223286
POST00004060,10.275568477303034
POST00005178,8.579907624867703
POST00005442,11.890141447710349
POST00005048,9.737459053063432
POST00004431,7.54782540011616
POST00005755,10.186195458590522
POST00005715,9.550178301007097
POST00005604,9.733598683680574
POST00004350,9.671377475214658
POST00005556,6.242492142746669
POST00005969,9.260838192196783
POST00005892,4.566725534858028
POST00005855,8.081947468993373
POST00005854,11.009615520042086
POST00005957,9.927409971908528
POST00005041,7.206525959851599
POST00004422,8.974506252915022
POST00005991,9.038249011672258
POST00005504,12.551459585707368
POST00004540,8.084312221091738
POST00004145,8.25132125356134
POST00005691,9.278644537420591
POST00005155,10.882164805022745
POST00005111,8.370650800726619
POST00005505,8.771090411216246
POST00004813,9.27818120794967
POST00005146,6.103865727051562
POST00004117,10.975082347222934
POST00005530,10.328194353217846
POST00005375,8.57328481063653
POST00005683,9.930040610293434
POST00005170,10.710387430842824
POST00005775,9.185533571846962
POST00004325,13.341940957469353
POST00004033,11.814898230206733
POST00005686,9.579456411036855
POST00005482,9.788369574615446
POST00004123,8.699150730520607
POST00005309,8.6949766005383
POST00004604,11.410249851800552
POST00004787,3.99055208043358
POST00004578,9.304077166011396
POST00004562,10.422974820349157
POST00005428,4.170809815727752
POST00004075,8.330368539515165
POST00005350,10.399140821990231
POST00004503,9.756166152827298
POST00005806,7.071880239281508
POST00005788,11.489474034304848
POST00004257,10.09827603827459
POST00005774,11.781435663760687
POST00004977,6.0916965748140885
POST00004951,9.377441812497104
POST00005287,4.018588477259809
POST00004629,8.519283091515362
POST00004739,7.830241163433089
POST00005390,11.593975323121182
POST00005878,9.840697912857246
POST00005008,6.606472730436554
POST00004089,10.40428616436192
POST00004876,9.969455921971347
POST00004084,8.792259817671999
POST00004270,3.251845124831439
POST00004021,9.951196524758771
POST00005418,7.134873661800623
POST00005251,11.150606995027786
POST00004427,8.402381986140481
POST00005270,11.609718104147474
POST00005803,9.627407217895215
POST00005644,12.355219004728443
POST00005171,10.619490109757121
POST00005425,8.637571103015995
POST00005629,9.709210311110681
POST00005076,10.701831473531584
POST00005681,7.5625821479866016
POST00004904,10.238730331399095
POST00004642,10.506369119857522
POST00005978,10.644382419926668
POST00004724,10.514780888408724
POST00004930,3.1417967754440315
POST00005664,8.721929081738798
POST00005368,8.52950505117457
POST00004165,7.8405525994693015
POST00004735,9.79148879597852
POST00005720,8.87819336945833
POST00004999,7.969212035147443
POST00005827,9.074578528753332
POST00005871,9.4973654028268
POST00005516,7.788926001589963
POST00005483,10.17609677765704
POST00004264,9.41541393428887
POST00004493,10.462383071344982
POST00005140,9.945044089805188
POST00004298,10.2650883392864
POST00004888,10.587856640235358
POST00004003,5.534345309179025
POST00004795,9.94196814787013
POST00004945,10.23025069309112
POST00004734,9.818899877735173
POST00004077,6.21943102052212
POST00005192,9.950333030063948
POST00005594,10.938271778085248
POST00004240,11.115536263120678
POST00005535,10.255837944628206
POST00004598,4.984750599755101
POST00005602,11.234278104101023
POST00005758,10.762829141073421
POST00005526,11.005487668528104
POST00005554,8.40188551094965
POST00005484,9.747716662039336
POST00005529,9.745279838034731
POST00005469,8.926396779709984
POST00004160,10.110481431472298
POST00004047,9.778695727690264
POST00004214,7.752813679446283
POST00005124,8.807780633238181
POST00004671,10.52008295582232
POST00005431,10.35692811191767
POST00004278,7.911674281113591
POST00004373,9.227393522551978
POST00004775,9.815036298043223
POST00004815,2.390640912252139
POST00004106,3.2292153412288087
POST00004451,9.606626104673797
POST00005721,7.334312819146016
POST00004285,10.869071970315273
POST00005610,9.361801228404643
POST00004751,10.990338517791425
POST00005497,10.746538155775424
POST00004482,9.512470783284455
POST00004030,8.809123142845463
POST00004437,7.356193268631744
POST00005136,6.469307961675342
POST00004806,9.22160823660208
POST00004736,10.698080440597584
POST00004410,9.46842704420014
POST00005884,11.928445216306272
POST00004103,9.243102293380963
POST00005437,8.628274161301565
POST00005862,10.634212341858708
POST00004386,8.728581358018925
POST00004360,8.582663444513367
POST00005844,6.9975567206702305
POST00005335,11.667703787734087
POST00004339,7.912216718628153
